company_id,scenario,candidate_id,first_name,last_name,full_name,gender,city_name,high_school_name,college_name,age,years_experience,education_level,high_school_gpa,college_gpa,interview_score,test_score,referral_flag,family_link_flag,close_family_relation_flag,same_high_school_flag,same_city_flag,same_college_flag,same_last_name_flag,connection_strength,merit_score,discretionary_channel,hired_flag,has_college,hs_gpa_zscore,college_gpa_zscore,combined_academic_score,experience_age_ratio,is_high_connection,is_family_or_referral
MER-14,Merit-based,CMER1400059,Yonatan,Avraham,Yonatan Avraham,Male,Ashdod,ORT Yad Leibovich Ashdod,,37,15,High School,82.5,,48.1,58.2,0,0,0,1,1,0,0,0.39,65.2,legacy_referral,0,0,-0.17688144614364631,0.0,-0.17688144614364631,0.39473684210526316,1,0
MER-14,Merit-based,CMER1400060,Lihi,Swisa,Lihi Swisa,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,21,0,Bachelor,66.0,76.9,53.1,59.5,0,0,0,0,1,1,0,0.23,54.1,alumni_network,0,1,-2.2605007745757018,-0.8310809790779076,-1.2599069177272457,0.0,1,0
MER-14,Merit-based,CMER1400061,Dana,Mor,Dana Mor,Female,Ashdod,ORT Yad Leibovich Ashdod,Sapir College,36,12,Bachelor,91.2,84.8,57.8,82.6,1,0,0,1,1,1,0,0.47,75.0,legacy_referral,1,1,0.9217541997568923,0.256765096295424,0.45626182733386444,0.32432432432432434,1,1
MER-14,Merit-based,CMER1400062,Noam,Mizrahi,Noam Mizrahi,Male,Ashdod,Makif Aleph Ashdod,The Open University of Israel,41,17,Bachelor,78.0,74.1,68.7,81.2,1,0,0,1,1,0,0,0.37,78.3,legacy_referral,0,1,-0.7451412629887523,-1.216646676678584,-1.0751950525716345,0.40476190476190477,1,1
MER-14,Merit-based,CMER1400063,Yonatan,Dahan,Yonatan Dahan,Male,Jerusalem,Boyer High School,Hebrew University of Jerusalem,21,0,Bachelor,93.8,87.7,79.9,67.1,0,0,0,0,0,0,0,0.02,67.9,none,0,1,1.250082093934064,0.656100997381838,0.8342953263475058,0.0,1,0
MER-14,Merit-based,CMER1400064,Yael,Cohen,Yael Cohen,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,38,12,Bachelor,79.2,76.5,65.5,61.0,0,0,0,0,0,0,0,0.09,68.3,none,0,1,-0.593605311830057,-0.886161793020862,-0.7983948486636204,0.3076923076923077,1,0
MER-14,Merit-based,CMER1400065,Yair,Ben-Ami,Yair Ben-Ami,Male,Haifa,Ironi Hey Haifa,Technion,49,26,Bachelor,88.1,81.1,71.7,84.6,0,0,0,0,0,0,0,0.19,81.9,none,0,1,0.5302863259302626,-0.2527324326768968,-0.017826805094748988,0.52,1,0
MER-14,Merit-based,CMER1400066,Moran,Katz,Moran Katz,Female,Rehovot,De Shalit High School,Bar-Ilan University,41,14,Master,81.3,72.6,54.8,89.1,0,0,0,0,0,0,0,0.1,75.4,none,0,1,-0.3284173973023416,-1.4231997289646598,-1.0947650294659643,0.3333333333333333,1,0
MER-14,Merit-based,CMER1400067,Noa,Shapiro,Noa Shapiro,Female,Ashdod,Makif Tet Ashdod,Sapir College,28,5,Bachelor,73.9,78.3,64.1,72.3,1,0,0,0,0,0,0,0.19,66.5,referral,0,1,-1.2628890961142927,-0.6382981302775713,-0.8256754200285876,0.1724137931034483,1,1
MER-14,Merit-based,CMER1400068,David,Cohen,David Cohen,Male,Tel Aviv,Ironi Aleph High School,,27,8,High School,82.8,,68.4,94.2,0,0,0,0,0,0,0,0.06,78.9,none,0,0,-0.13899745835397295,0.0,-0.13899745835397295,0.2857142857142857,1,0
MER-14,Merit-based,CMER1400069,Itay,Vaknin,Itay Vaknin,Male,Ashdod,Makif Tet Ashdod,The Open University of Israel,38,15,Bachelor,85.2,89.5,60.9,60.8,0,0,0,0,1,0,0,0.21,71.7,internal_source,0,1,0.16407444396341764,0.9039646601251287,0.6819975952766153,0.38461538461538464,1,0
MER-14,Merit-based,CMER1400070,Eitan,Levi,Eitan Levi,Male,Ashdod,Makif Tet Ashdod,The Open University of Israel,31,8,Bachelor,86.8,84.1,59.5,71.5,1,0,0,1,1,0,0,0.44,68.3,legacy_referral,0,1,0.3661223788416768,0.16037367189525484,0.2220982839791814,0.25,1,1
MER-14,Merit-based,CMER1400071,Moran,Kariv,Moran Kariv,Female,Tel Aviv,Alliance High School Tel Aviv,Reichman University,38,14,Bachelor,70.8,65.5,56.9,52.0,1,0,0,0,0,0,0,0.17,61.6,referral,0,1,-1.6543569699409222,-2.4008841764520845,-2.1769260144987355,0.358974358974359,1,1
MER-14,Merit-based,CMER1400072,Dana,Dahan,Dana Dahan,Female,Ra'anana,Makif Aleph Ashdod,Reichman University,46,23,Bachelor,80.5,81.4,91.1,74.8,0,1,0,0,0,0,0,0.14,84.9,none,0,1,-0.4294413647414712,-0.2114218222196801,-0.27682768497621746,0.48936170212765956,1,1
MER-14,Merit-based,CMER1400073,Noa,Levi,Noa Levi,Female,Nazareth,Orthodox School Nazareth,The Open University of Israel,26,0,Master,82.1,84.2,61.8,70.7,0,0,0,0,0,0,0,0.17,62.4,none,0,1,-0.227393429863212,0.1741438753809944,0.05368268380773247,0.0,1,0
MER-14,Merit-based,CMER1400074,Hila,Sadeh,Hila Sadeh,Female,Jerusalem,Boyer High School,Hebrew University of Jerusalem,42,17,Master,79.4,74.2,77.8,69.3,0,0,0,0,0,0,0,0.04,77.2,none,0,1,-0.5683493199702742,-1.2028764731928445,-1.0125183272260734,0.3953488372093023,1,0
MER-14,Merit-based,CMER1400075,Noa,Turgeman,Noa Turgeman,Female,Tel Aviv,Herzliya Hebrew Gymnasium,Bar-Ilan University,36,11,Bachelor,75.8,70.8,79.0,65.3,0,0,0,0,1,0,0,0.12,72.3,internal_source,0,1,-1.02295717344636,-1.6710633917079505,-1.4766315262294734,0.2972972972972973,1,0
MER-14,Merit-based,CMER1400076,Tamar,Haddad,Tamar Haddad,Female,Rishon LeZion,Gymnasia Realit Rishon LeZion,Ono Academic College,35,9,Bachelor,87.8,83.3,63.6,73.9,0,0,0,0,0,0,0,0.06,71.2,none,0,1,0.49240233814058926,0.050212044009348124,0.18286913224872048,0.25,1,0
MER-14,Merit-based,CMER1400077,Nadav,Cohen,Nadav Cohen,Male,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,25,0,Bachelor,86.1,91.9,84.6,83.6,0,0,0,0,0,0,1,0.16,76.0,referral,0,1,0.27772640733243775,1.2344495437828507,0.9474326028477268,0.0,1,0
MER-14,Merit-based,CMER1400078,Ido,Avraham,Ido Avraham,Male,Netanya,Rabin High School Netanya,Tel Aviv University,38,13,Master,95.3,85.7,71.0,78.3,0,0,0,0,0,0,0,0.04,78.9,none,0,1,1.4395020328824326,0.38069692766707025,0.6983384592316789,0.3333333333333333,1,0
MER-14,Merit-based,CMER1400079,Tomer,Avraham,Tomer Avraham,Male,Bnei Brak,Bnei Brak Municipal High School,Bar-Ilan University,34,11,Bachelor,83.5,84.6,83.8,66.0,1,0,0,0,0,0,0,0.15,76.9,referral,0,1,-0.050601486844733874,0.2292246893239468,0.14527683647334258,0.3142857142857143,1,1
MER-14,Merit-based,CMER1400080,Daniel,Berkowitz,Daniel Berkowitz,Male,Haifa,Ironi Hey Haifa,Technion,45,21,Bachelor,68.9,73.7,74.3,72.1,0,0,0,0,0,0,0,0.11,76.8,none,0,1,-1.8942888926088548,-1.2717274906215363,-1.4584959112177318,0.45652173913043476,1,0
MER-14,Merit-based,CMER1400081,Yael,Mizrahi,Yael Mizrahi,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,28,4,Bachelor,87.0,83.2,88.6,66.1,0,0,0,0,1,0,0,0.23,72.6,internal_source,0,1,0.3913783707014597,0.03644184052361052,0.14292279957696527,0.13793103448275862,1,0
MER-14,Merit-based,CMER1400082,Maya,Biton,Maya Biton,Female,Ashdod,ORT Yad Leibovich Ashdod,Ben-Gurion University of the Negev,28,3,Bachelor,92.5,82.9,59.1,83.2,1,0,0,1,1,0,0,0.49,68.1,legacy_referral,0,1,1.0859181468454782,-0.004868769933604255,0.32236730510012046,0.10344827586206896,1,1
MER-14,Merit-based,CMER1400083,David,Cohen,David Cohen,Male,Holon,ORT Holon,Ono Academic College,21,0,Bachelor,65.5,64.5,73.1,51.5,0,0,0,0,0,0,0,0.08,55.4,none,0,1,-2.323640754225158,-2.5385862113094686,-2.474102574184175,0.0,1,0
MER-14,Merit-based,CMER1400084,Hila,Cohen,Hila Cohen,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,25,2,Bachelor,80.1,65.7,65.3,61.8,1,0,0,1,1,1,0,0.47,58.3,legacy_referral,0,1,-0.4799533484610369,-2.3733437694806074,-1.8053266431747361,0.07692307692307693,1,1
MER-14,Merit-based,CMER1400085,Dana,Dahan,Dana Dahan,Female,Tel Aviv,Herzliya Hebrew Gymnasium,Ono Academic College,37,11,Master,81.7,90.8,89.6,88.8,0,0,0,0,1,0,0,0.03,88.0,internal_source,1,1,-0.27790541358277593,1.0829773054397274,0.6747124897329764,0.2894736842105263,1,0
MER-14,Merit-based,CMER1400086,Amit,Avraham,Amit Avraham,Female,Ashdod,Makif Aleph Ashdod,Sapir College,35,8,Master,91.4,84.3,84.0,68.9,0,0,0,0,0,0,0,0.1,75.6,none,0,1,0.9470101916166751,0.18791407886673203,0.41564291269171494,0.2222222222222222,1,0
MER-14,Merit-based,CMER1400087,Tamar,Cohen,Tamar Cohen,Female,Ashdod,ORT Yad Leibovich Ashdod,Ben-Gurion University of the Negev,28,1,Bachelor,86.8,78.9,76.5,81.9,0,0,0,0,0,0,1,0.11,70.9,referral,0,1,0.3661223788416768,-0.5556769093631398,-0.27913712290169485,0.034482758620689655,1,0
MER-14,Merit-based,CMER1400088,Ori,Peretz,Ori Peretz,Male,Petah Tikva,Amit Bar Ilan Petah Tikva,Bar-Ilan University,33,10,Bachelor,79.2,79.6,79.6,81.7,0,0,0,0,0,0,0,0.11,79.2,none,0,1,-0.593605311830057,-0.45928548496297267,-0.499581433023098,0.29411764705882354,1,0
MER-14,Merit-based,CMER1400089,David,Sasson,David Sasson,Male,Tel Aviv,Ironi Aleph High School,Reichman University,28,2,Master,81.8,80.6,82.2,81.5,1,0,0,0,1,1,0,0.25,73.8,alumni_network,0,1,-0.26527741765288537,-0.32158345010558875,-0.3046916403697777,0.06896551724137931,1,1
MER-14,Merit-based,CMER1400090,Omer,Biton,Omer Biton,Male,Ashdod,Makif Tet Ashdod,Ben-Gurion University of the Negev,37,12,Bachelor,79.5,72.6,70.3,58.3,1,1,0,0,1,1,1,0.43,68.1,alumni_network,0,1,-0.5557213240403837,-1.4231997289646598,-1.162956207487377,0.3157894736842105,1,1
MER-14,Merit-based,CMER1400091,Michal,Levi,Michal Levi,Female,Beersheba,Makif Aleph Beersheba,Ben-Gurion University of the Negev,40,17,Bachelor,77.6,86.0,61.8,80.6,0,0,0,0,0,1,0,0.04,78.2,alumni_network,0,1,-0.795653246708318,0.42200753812428504,0.05670930267450411,0.4146341463414634,1,0
MER-14,Merit-based,CMER1400092,Yair,Sasson,Yair Sasson,Male,Tel Aviv,Ironi Aleph High School,Ono Academic College,47,23,Bachelor,80.6,78.7,74.5,83.5,0,0,0,0,0,0,0,0.08,82.0,none,0,1,-0.41681336881158065,-0.583217316334617,-0.5332961320777061,0.4791666666666667,1,0
MER-14,Merit-based,CMER1400093,Yair,Cohen,Yair Cohen,Male,Ashdod,ORT Yad Leibovich Ashdod,,25,4,High School,77.9,,65.8,66.1,0,0,0,1,1,0,0,0.31,64.0,legacy_referral,0,0,-0.7577692589186429,0.0,-0.7577692589186429,0.15384615384615385,1,0
MER-14,Merit-based,CMER1400094,Noa,Katz,Noa Katz,Female,Ra'anana,Amichai High School,Reichman University,39,16,Bachelor,71.6,59.6,59.4,52.9,0,0,0,0,0,1,0,0.08,62.4,alumni_network,0,1,-1.5533330025017926,-3.2133261821106496,-2.7153282282279925,0.4,1,0
MER-14,Merit-based,CMER1400095,Roee,Friedman,Roee Friedman,Male,Ashdod,ORT Yad Leibovich Ashdod,The Open University of Israel,35,9,Master,89.9,85.9,71.8,85.6,0,1,0,0,1,0,0,0.18,78.5,internal_source,0,1,0.7575902526683065,0.40823733463854744,0.5130432100474751,0.25,1,1
MER-14,Merit-based,CMER1400096,Noa,Azoulay,Noa Azoulay,Female,Jerusalem,Leyada High School,Hadassah Academic College,26,0,Bachelor,95.1,95.3,81.1,81.2,0,0,0,0,0,0,0,0.0,74.7,none,0,1,1.4142460410226498,1.7026364622979548,1.6161193359153634,0.0,0,0
MER-14,Merit-based,CMER1400097,Lihi,Ben-David,Lihi Ben-David,Female,Ashdod,Makif Aleph Ashdod,Sapir College,45,22,Bachelor,93.9,87.7,89.3,76.8,0,0,0,0,1,0,0,0.12,86.4,internal_source,0,1,1.2627100898639563,0.656100997381838,0.8380837251264734,0.4782608695652174,1,0
MER-14,Merit-based,CMER1400098,Yair,Ben-David,Yair Ben-David,Male,Holon,ORT Holon,Tel Aviv University,44,20,Bachelor,69.2,87.5,81.7,61.9,1,0,0,0,0,0,0,0.1,78.5,referral,0,1,-1.8564049048191815,0.6285605904103608,-0.11692905815850191,0.4444444444444444,1,1
MER-14,Merit-based,CMER1400099,Maya,Peretz,Maya Peretz,Female,Ashdod,Makif Tet Ashdod,Sapir College,23,0,Bachelor,100.0,97.1,75.7,86.6,0,0,0,0,1,0,0,0.23,75.2,internal_source,0,1,2.0330178415873212,1.9505001250412455,1.9752554400050681,0.0,1,0
MER-14,Merit-based,CMER1400100,Rotem,Gabay,Rotem Gabay,Female,Jerusalem,Boyer High School,Bar-Ilan University,29,4,Bachelor,72.6,92.3,83.8,56.2,1,0,0,0,0,0,0,0.21,69.3,referral,0,1,-1.4270530432028803,1.289530357725803,0.47455533744719797,0.13333333333333333,1,1
MER-14,Merit-based,CMER1400101,Nadav,Friedman,Nadav Friedman,Male,Ashdod,Makif Tet Ashdod,Sapir College,32,7,Master,85.8,78.8,79.8,71.1,0,1,0,0,1,0,0,0.28,73.0,internal_source,0,1,0.2398424195427644,-0.5694471128488794,-0.32666025313138625,0.21212121212121213,1,1
MER-14,Merit-based,CMER1400102,Ori,Mor,Ori Mor,Male,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,33,8,Bachelor,89.4,90.2,72.7,75.9,0,0,0,0,1,1,0,0.19,75.4,alumni_network,0,1,0.6944502730188502,1.0003560845252977,0.9085843410733634,0.23529411764705882,1,0
MER-14,Merit-based,CMER1400103,Adi,Dahan,Adi Dahan,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,39,13,Bachelor,79.6,95.5,79.0,81.6,0,1,0,0,0,0,0,0.14,84.5,none,0,1,-0.5430933281104932,1.730176869269432,1.0481958100554543,0.325,1,1
MER-14,Merit-based,CMER1400104,Noa,Levi,Noa Levi,Female,Ashdod,Makif Aleph Ashdod,The Open University of Israel,33,7,Bachelor,82.5,88.9,94.2,84.2,0,0,0,1,1,0,0,0.38,84.3,legacy_referral,1,1,-0.17688144614364631,0.8213434392106991,0.5218759736043954,0.20588235294117646,1,0
MER-14,Merit-based,CMER1400105,Maya,Peretz,Maya Peretz,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,38,14,Bachelor,91.5,79.8,75.1,72.3,1,0,0,0,1,0,0,0.27,77.7,manager_endorsement,0,1,0.9596381875465657,-0.4317450779914955,-0.01433009833007709,0.358974358974359,1,1
MER-14,Merit-based,CMER1400106,Neta,Mizrahi,Neta Mizrahi,Female,Ashdod,ORT Yad Leibovich Ashdod,Ben-Gurion University of the Negev,33,8,Bachelor,86.0,78.5,59.1,69.4,0,0,0,0,0,0,0,0.22,66.3,none,0,1,0.26509841140254725,-0.6107577233060941,-0.3480008828935017,0.23529411764705882,1,0
MER-14,Merit-based,CMER1400107,Moran,Turgeman,Moran Turgeman,Female,Ashdod,Makif Tet Ashdod,,27,5,High School,86.1,,62.2,60.3,1,0,0,1,1,0,0,0.34,63.3,legacy_referral,0,0,0.27772640733243775,0.0,0.27772640733243775,0.17857142857142858,1,1
MER-14,Merit-based,CMER1400108,Yuval,Azoulay,Yuval Azoulay,Male,Petah Tikva,Amit Bar Ilan Petah Tikva,Bar-Ilan University,21,0,Bachelor,86.8,86.5,80.7,75.8,0,0,0,0,0,0,0,0.06,70.9,none,0,1,0.3661223788416768,0.49085855555297697,0.4534377025395869,0.0,1,0
MER-14,Merit-based,CMER1400109,Yael,Azoulay,Yael Azoulay,Female,Ashdod,Makif Tet Ashdod,Sapir College,35,10,Bachelor,68.8,83.7,67.4,86.4,1,0,0,0,1,1,0,0.36,77.6,alumni_network,0,1,-1.906916888538747,0.10529285795230246,-0.4983700659950124,0.2777777777777778,1,1
MER-14,Merit-based,CMER1400110,Lihi,Biton,Lihi Biton,Female,Ashkelon,ORT Afridar Ashkelon,,29,9,High School,75.0,,67.9,61.3,0,0,0,0,0,0,0,0.12,66.4,none,0,0,-1.1239811408854896,0.0,-1.1239811408854896,0.3,1,0
MER-14,Merit-based,CMER1400111,Amit,Ben-David,Amit Ben-David,Female,Haifa,The Hebrew Reali School,Technion,24,1,Bachelor,77.2,79.5,59.1,59.4,1,0,0,0,0,0,0,0.26,57.4,referral,0,1,-0.8461652304278819,-0.47305568844871027,-0.5849885510424617,0.04,1,1
MER-14,Merit-based,CMER1400112,Eitan,Mizrahi,Eitan Mizrahi,Male,Ra'anana,Ostrovsky High School,Reichman University,34,11,Bachelor,79.5,82.0,69.9,93.8,0,0,0,0,0,0,0,0.11,81.5,none,0,1,-0.5557213240403837,-0.12880060130525053,-0.25687681812579044,0.3142857142857143,1,0
MER-14,Merit-based,CMER1400113,Shira,Gabay,Shira Gabay,Female,Ashdod,Makif Aleph Ashdod,The Open University of Israel,48,22,Bachelor,93.8,92.9,99.8,92.4,0,0,0,0,1,0,0,0.2,96.3,internal_source,1,1,1.250082093934064,1.3721515786402347,1.3355307332283834,0.4489795918367347,1,0
MER-14,Merit-based,CMER1400114,Tamar,Moyal,Tamar Moyal,Female,Netanya,ORT Yad Leibovitch Netanya,Tel Aviv University,21,0,Bachelor,81.4,76.2,77.7,91.0,0,0,0,0,0,0,0,0.05,73.1,none,0,1,-0.31578940137244926,-0.9274724034780767,-0.7439675028463885,0.0,1,0
MER-14,Merit-based,CMER1400115,Neta,Friedman,Neta Friedman,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,37,11,Bachelor,100.0,90.3,84.7,100.0,0,0,0,0,0,0,0,0.01,90.3,none,1,1,2.0330178415873212,1.0141262880110353,1.319793754083921,0.2894736842105263,1,0
MER-14,Merit-based,CMER1400116,Shira,Nasser,Shira Nasser,Female,Petah Tikva,Golda High School,Bar-Ilan University,21,0,Bachelor,77.4,73.5,78.0,50.5,0,0,0,0,0,0,0,0.13,58.5,none,0,1,-0.820909238568099,-1.2992678975930136,-1.1557602998855392,0.0,1,0
MER-14,Merit-based,CMER1400117,Nadav,Shapiro,Nadav Shapiro,Male,Netanya,ORT Yad Leibovitch Netanya,Tel Aviv University,30,2,Master,69.6,89.9,66.9,72.1,0,0,0,0,0,0,0,0.0,67.2,none,0,1,-1.8058929210996175,0.9590454740680829,0.12956395551777278,0.06451612903225806,0,0
MER-14,Merit-based,CMER1400118,Maya,Vaknin,Maya Vaknin,Female,Jerusalem,Gymnasia Rehavia,,23,1,High School,100.0,,76.9,100.0,0,0,0,0,0,0,0,0.1,81.7,none,0,0,2.0330178415873212,0.0,2.0330178415873212,0.041666666666666664,1,0
MER-14,Merit-based,CMER1400119,Amit,Levi,Amit Levi,Female,Rishon LeZion,Makif Zayin Rishon LeZion,Ono Academic College,34,6,Bachelor,71.6,70.6,65.2,46.4,0,0,0,0,0,0,0,0.07,57.0,none,0,1,-1.5533330025017926,-1.6986037986794276,-1.655022559826137,0.17142857142857143,1,0
MER-14,Merit-based,CMER1400120,Eitan,Berkowitz,Eitan Berkowitz,Male,Ashdod,Makif Aleph Ashdod,The Open University of Israel,21,0,Bachelor,94.5,98.7,83.3,94.8,0,0,0,0,1,0,0,0.22,80.9,internal_source,0,1,1.338478065443303,2.170823380813061,1.9211197862021336,0.0,1,0
MER-14,Merit-based,CMER1400121,Ori,Shapiro,Ori Shapiro,Male,Eilat,Goldwater High School,The Open University of Israel,32,0,Master,89.8,86.9,65.0,65.2,0,0,0,0,0,0,0,0.03,62.1,none,0,1,0.7449622567384142,0.5459393694959314,0.6056462356686763,0.0,1,0
MER-14,Merit-based,CMER1400122,Yael,Friedman,Yael Friedman,Female,Ashdod,Makif Tet Ashdod,,29,10,High School,72.8,,71.0,65.0,0,0,0,0,1,0,0,0.19,69.1,internal_source,0,0,-1.4017970513430973,0.0,-1.4017970513430973,0.3333333333333333,1,0
MER-14,Merit-based,CMER1400123,Lior,Peretz,Lior Peretz,Male,Ashdod,ORT Yad Leibovich Ashdod,Sapir College,35,9,Master,83.9,65.5,58.3,65.6,0,0,0,0,1,0,0,0.11,62.9,internal_source,0,1,-8.950312516817833e-05,-2.4008841764520845,-1.6806457744540095,0.25,1,0
MER-14,Merit-based,CMER1400124,Maya,Dahan,Maya Dahan,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,21,0,Bachelor,82.9,82.5,56.9,58.4,1,1,0,1,1,1,0,0.45,56.1,legacy_referral,0,1,-0.12636946242408062,-0.0599495838765586,-0.07987554744081521,0.0,1,1
MER-14,Merit-based,CMER1400125,Daniel,Levi,Daniel Levi,Male,Rehovot,De Shalit High School,The Open University of Israel,26,1,Bachelor,97.9,97.1,85.1,92.4,0,0,0,0,0,0,0,0.09,81.1,none,0,1,1.767829927059606,1.9505001250412455,1.8956990656467536,0.037037037037037035,1,0
MER-14,Merit-based,CMER1400126,Maya,Friedman,Maya Friedman,Female,Ashdod,ORT Yad Leibovich Ashdod,Sapir College,35,10,Master,100.0,82.7,61.1,68.6,1,1,0,0,0,0,0,0.38,69.2,referral,0,1,2.0330178415873212,-0.032409176905081424,0.5872189286426394,0.2777777777777778,1,1
MER-14,Merit-based,CMER1400127,Moran,Sharabi,Moran Sharabi,Female,Ashdod,Makif Aleph Ashdod,,21,2,High School,100.0,,81.6,100.0,0,0,0,0,0,0,0,0.11,84.0,none,0,0,2.0330178415873212,0.0,2.0330178415873212,0.09090909090909091,1,0
MER-14,Merit-based,CMER1400128,Rotem,Avraham,Rotem Avraham,Female,Haifa,The Hebrew Reali School,Technion,29,4,Bachelor,84.9,79.4,74.7,68.0,0,0,0,0,0,0,0,0.09,68.0,none,0,1,0.12619045617374428,-0.48682589193444786,-0.3029209875019902,0.13333333333333333,1,0
MER-14,Merit-based,CMER1400129,Yonatan,Gabay,Yonatan Gabay,Male,Ashdod,ORT Yad Leibovich Ashdod,Sapir College,24,0,Bachelor,82.2,86.3,61.3,70.0,0,0,0,0,0,0,0,0.04,62.4,none,0,1,-0.21476543393331968,0.4633181485814998,0.25989307382705396,0.0,1,0
MER-14,Merit-based,CMER1400130,Noa,Sharabi,Noa Sharabi,Female,Beersheba,Makif Vav Beersheba,Sapir College,30,4,Bachelor,80.2,89.7,87.3,74.3,1,0,0,0,0,1,0,0.21,76.4,alumni_network,0,1,-0.4673253525311446,0.9315050670966059,0.5118559412082807,0.12903225806451613,1,1
MER-14,Merit-based,CMER1400131,Ariel,Halabi,Ariel Halabi,Male,Ashdod,Makif Tet Ashdod,,24,5,High School,84.1,,68.9,70.7,0,0,0,0,1,0,0,0.12,68.7,internal_source,0,0,0.025166488734612875,0.0,0.025166488734612875,0.2,1,0
MER-14,Merit-based,CMER1400132,Roee,Bitan,Roee Bitan,Male,Ra'anana,MetroWest High School,Reichman University,35,4,Doctorate,79.9,89.0,76.9,54.5,0,0,0,0,0,0,0,0.09,65.9,none,0,1,-0.505209340320818,0.8351136426964367,0.4330167477912603,0.1111111111111111,1,0
MER-14,Merit-based,CMER1400133,Yael,Nasser,Yael Nasser,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,34,6,Bachelor,84.6,89.6,70.6,90.3,0,0,0,0,0,0,0,0.0,78.0,none,0,1,0.0883064683840691,0.9177348636108662,0.6689063450428271,0.17142857142857143,0,0
MER-14,Merit-based,CMER1400134,Adi,Katz,Adi Katz,Female,Jerusalem,Boyer High School,The Open University of Israel,30,7,Bachelor,78.4,83.7,79.0,63.7,0,0,0,0,0,0,0,0.11,71.1,none,0,1,-0.6946292792691866,0.10529285795230246,-0.13468378321414426,0.22580645161290322,1,0
MER-14,Merit-based,CMER1400135,Dana,Ben-David,Dana Ben-David,Female,Netanya,ORT Yad Leibovitch Netanya,Reichman University,34,7,Bachelor,73.3,82.5,66.5,71.0,0,0,0,0,0,0,0,0.06,69.3,none,0,1,-1.3386570716936412,-0.0599495838765586,-0.4435618302216834,0.2,1,0
MER-14,Merit-based,CMER1400136,Tamar,Ohayon,Tamar Ohayon,Female,Ashkelon,ORT Afridar Ashkelon,The Open University of Israel,43,18,Bachelor,90.1,81.1,92.3,72.6,0,0,0,0,0,0,0,0.01,84.5,none,0,1,0.7828462445280875,-0.2527324326768968,0.05794117048459846,0.4090909090909091,1,0
MER-14,Merit-based,CMER1400137,Tal,Avraham,Tal Avraham,Female,Tel Aviv,Ironi Aleph High School,Ono Academic College,34,7,Master,81.7,86.0,59.0,77.5,0,0,0,0,0,0,0,0.12,69.8,none,0,1,-0.27790541358277593,0.42200753812428504,0.21203365261216672,0.2,1,0
MER-14,Merit-based,CMER1400138,Amit,Ben-David,Amit Ben-David,Female,Ashdod,Makif Aleph Ashdod,,28,9,High School,84.8,,66.8,84.8,1,0,0,0,0,0,0,0.24,76.3,referral,0,0,0.11356246024385194,0.0,0.11356246024385194,0.3103448275862069,1,1
MER-14,Merit-based,CMER1400139,Yonatan,Amar,Yonatan Amar,Male,Ashdod,Makif Tet Ashdod,Sapir College,31,8,Bachelor,73.6,67.1,47.9,59.7,0,0,0,0,0,0,0,0.05,56.9,none,0,1,-1.3007730839039677,-2.1805609206802714,-1.9166245696473803,0.25,1,0
MER-14,Merit-based,CMER1400140,Ido,Levi,Ido Levi,Male,Ashdod,ORT Yad Leibovich Ashdod,Ben-Gurion University of the Negev,37,13,Bachelor,81.0,78.9,71.5,76.0,1,0,0,1,1,0,0,0.5,76.8,legacy_referral,0,1,-0.366301385092015,-0.5556769093631398,-0.49886425208180235,0.34210526315789475,1,1
MER-14,Merit-based,CMER1400141,Itay,Gabay,Itay Gabay,Male,Ashdod,Makif Aleph Ashdod,The Open University of Israel,32,7,Master,86.1,74.6,77.6,71.8,0,0,0,0,0,0,0,0.11,71.7,none,0,1,0.27772640733243775,-1.1477956592498921,-0.7201390392751931,0.21212121212121213,1,0
MER-14,Merit-based,CMER1400142,Yuval,Biton,Yuval Biton,Male,Eilat,Goldwater High School,Ben-Gurion University of the Negev,39,11,Bachelor,62.0,76.6,62.3,64.8,1,0,0,0,0,1,0,0.21,67.7,alumni_network,0,1,-2.7656206117713515,-0.8723915895351243,-1.4403602962059923,0.275,1,1
MER-14,Merit-based,CMER1400143,Noa,Nasser,Noa Nasser,Female,Haifa,The Hebrew Reali School,University of Haifa,40,17,Bachelor,82.4,86.7,84.5,74.4,0,0,0,0,0,0,0,0.16,83.7,none,0,1,-0.18950944207353684,0.5183989625244542,0.30602644114505684,0.4146341463414634,1,0
MER-14,Merit-based,CMER1400144,Ofir,Dahan,Ofir Dahan,Female,Ashdod,Makif Aleph Ashdod,Ben-Gurion University of the Negev,32,9,Bachelor,75.7,68.6,75.6,62.8,0,1,0,1,1,1,0,0.41,68.2,legacy_referral,0,1,-1.0355851693762506,-1.9740078683941955,-1.692481058688812,0.2727272727272727,1,1
